CustomerID,recency,frequency,monetary,cube_recency,cube_frequency,cube_monetary
12348.0,75,4,1797.24,0.18461785064349587,0.7687310714286817,1.21163529785016
12349.0,18,1,1757.5500000000002,-0.8429309764226772,-1.023237943415804,1.1794859847437518
12350.0,310,1,334.40000000000003,1.826418092161047,-1.023237943415804,-0.6485684348863926
12352.0,36,8,2506.0400000000004,-0.404480644568353,2.0274358829931742,1.7196616780434555
12353.0,204,1,89.0,1.2592695653096941,-1.023237943415804,-1.531485557274351
12354.0,232,1,1079.3999999999999,1.4252484329761472,-1.023237943415804,0.5341026948183515
12355.0,214,1,459.4,1.3201973484852185,-1.023237943415804,-0.37220961498330873
12356.0,22,3,2811.43,-0.7262372138427992,0.3259212454616236,1.9088990629413352
12358.0,1,2,1168.06,-1.8861332056715185,-0.2303035995687724,0.6316199619920266
12360.0,52,3,2662.06,-0.1273321159822674,0.3259212454616236,1.8181510870577506
12361.0,287,1,189.89999999999998,1.7159039354553083,-1.023237943415804,-1.0739766013143146
12363.0,109,2,552.0,0.5448683110949295,-0.2303035995687724,-0.19855140926868575
12364.0,7,4,1313.1000000000001,-1.29851827313393,0.7687310714286817,0.7810196468416856
12365.0,291,2,641.3799999999999,1.7355374843692224,-0.2303035995687724,-0.0485150438188419
12367.0,4,1,168.89999999999998,-1.5080481582568788,-1.023237943415804,-1.1524911408064298
12370.0,51,4,3545.6899999999996,-0.1428322798371752,0.7687310714286817,2.313578786767105
12371.0,44,2,1887.96,-0.25745571670252965,-0.2303035995687724,1.283381836963492
12372.0,71,3,1298.0400000000002,0.1354774532340944,0.3259212454616236,0.7660355438912174
12373.0,311,1,364.6,1.8310971599050503,-1.023237943415804,-0.5762033736734574
12374.0,25,1,742.93,-0.6477249063649627,-1.023237943415804,0.1058851894515568
12375.0,10,2,457.5,-1.1430727479904865,-0.2303035995687724,-0.37600768095433323
12377.0,315,2,1628.12,1.8497137689061984,-0.2303035995687724,1.0711566661543737
12379.0,81,2,852.24,0.25515329678049864,-0.2303035995687724,0.25707533285002127
12380.0,21,4,2724.8100000000004,-0.7539886029379587,0.7687310714286817,1.8566773472449312
12381.0,4,5,1845.3100000000004,-1.5080481582568788,1.1426670944907313,1.249944901117081
12383.0,184,5,1850.5600000000002,1.1311615548382519,1.1426670944907313,1.2540884412284314
12384.0,28,2,585.2700000000001,-0.5752675961944883,-0.2303035995687724,-0.14093195548376247
12388.0,15,6,2780.6600000000003,-0.9423949202433803,1.4695304621569922,1.890472809688899
12390.0,79,1,549.84,0.23204066330135523,-1.023237943415804,-0.20237142287755877
12391.0,21,1,460.89,-0.7539886029379587,-1.023237943415804,-0.3692384514908567
12393.0,72,4,1582.6000000000001,0.14793215786830308,0.7687310714286817,1.0316951890516153
12394.0,63,2,1272.48,0.031359079921816274,-0.2303035995687724,0.7403368323444358
12397.0,35,2,2409.9000000000005,-0.4243445168492011,-0.2303035995687724,1.656920350138064
12398.0,45,1,1635.6599999999999,-0.24036985025512958,-1.023237943415804,1.0776218527440273
12399.0,119,4,1108.65,0.6361573123084591,0.7687310714286817,0.566846209046555
12401.0,303,1,84.3,1.793379484540415,-1.023237943415804,-1.5600163952587076
12402.0,323,1,225.6,1.8864794293465497,-1.023237943415804,-0.9528499978924829
12403.0,49,1,427.7,-0.17445134522008346,-1.023237943415804,-0.43700391951132384
12405.0,148,1,1710.3900000000003,0.8748819581469575,-1.023237943415804,1.1406503125525804
12406.0,22,2,3415.3,-0.7262372138427992,-0.2303035995687724,2.2460977560320043
12407.0,49,5,1708.1199999999997,-0.17445134522008346,1.1426670944907313,1.1387630838672658
12408.0,32,5,2888.55,-0.48630568777873956,1.1426670944907313,1.9544981410671778
12410.0,308,2,693.3299999999999,1.8170296821942824,-0.2303035995687724,0.03235842312447365
12412.0,74,3,1226.88,0.17249979427685147,0.3259212454616236,0.6936211948315347
12413.0,66,3,758.1,0.07138350891974399,0.3259212454616236,0.12771705025478428
12414.0,217,3,562.41,1.3381045269746141,0.3259212454616236,-0.1802794849917944
12417.0,3,9,3649.1000000000004,-1.6014759868965123,2.271745505896386,2.365929621590338
12418.0,112,1,668.58,0.572821289215894,-1.023237943415804,-0.005648207323416014
12420.0,63,1,600.3900000000001,0.031359079921816274,-1.023237943415804,-0.11546670427109199
12421.0,15,4,807.0400000000001,-0.9423949202433803,0.7687310714286817,0.19622332871130124
12422.0,95,3,803.5599999999998,0.4071555232478067,0.3259212454616236,0.19144498158951825
12423.0,0,8,1859.31,-2.5297906287350176,2.0274358829931742,1.2609769610479074
12424.0,162,2,1760.9599999999996,0.9790188457988416,-0.2303035995687724,1.1822670112889515
12425.0,78,1,777.1999999999999,0.22033784795655129,-1.023237943415804,0.15479444365553052
12426.0,194,1,582.73,1.196316686563385,-1.023237943415804,-0.14525273469397743
12427.0,21,3,825.8,-0.7539886029379587,0.3259212454616236,0.2217486315339192
12430.0,43,1,256.4,-0.27480246122083746,-1.023237943415804,-0.8582542767059719
12434.0,84,2,806.14,0.2891193751024937,-0.2303035995687724,0.194988868239897
12436.0,99,1,509.01000000000005,0.44781045399976865,-1.023237943415804,-0.27654216345573757
12438.0,14,2,2906.8500000000004,-0.9784846697595619,-0.2303035995687724,1.9651990208940673
12442.0,3,1,172.06,-1.6014759868965123,-1.023237943415804,-1.1402755378366263
12445.0,22,1,133.4,-0.7262372138427992,-1.023237943415804,-1.301567234833908
12446.0,57,1,1002.3100000000001,-0.052674307920427876,-1.023237943415804,0.44487121019955245
12447.0,243,1,476.49,1.486793551169963,-1.023237943415804,-0.33850865910788214
12448.0,44,1,449.4500000000001,-0.25745571670252965,-1.023237943415804,-0.3922171899335837
12450.0,156,2,197.88,0.9351541289640118,-0.2303035995687724,-1.0456624711517137
12452.0,16,2,430.57,-0.9078755562574325,-0.2303035995687724,-0.43100844749033473
12453.0,134,1,707.0899999999999,0.7639524121177586,-1.023237943415804,0.05309850827916951
12454.0,56,1,3528.34,-0.06724591753284252,-1.023237943415804,2.304696081799205
12455.0,73,6,2466.8599999999997,0.1602720685160019,1.4695304621569922,1.694289788450994
12456.0,44,3,3181.04,-0.25745571670252965,0.3259212454616236,2.120411591303094
